OBJECTID,FRAARCID,FRFRANODE,TOFRANODE,STFIPS,CNTYFIPS,STCNTYFIPS,STATEAB,COUNTRY,FRADISTRCT,RROWNER1,RROWNER2,RROWNER3,TRKRGHTS1,TRKRGHTS2,TRKRGHTS3,TRKRGHTS4,TRKRGHTS5,TRKRGHTS6,TRKRGHTS7,TRKRGHTS8,TRKRGHTS9,DIVISION,SUBDIV,BRANCH,YARDNAME,PASSNGR,STRACNET,TRACKS,NET,MILES,KM,TIMEZONE,Shape__Length
121082,444946,347290,347297,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,0,O,0.392904019041024,0.632318990257539,C,0.00629323865761386
121083,444947,347294,347297,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.150211531852764,0.241742511003076,C,0.00250338643920249
121084,444948,347288,347294,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,0,O,0.331967737323664,0.534251354758124,C,0.00576857717965097
121085,444949,347262,347282,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,1.10734371071111,1.7821005209717,C,0.0183254177216162
121086,444950,347282,347284,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.0587328760024524,0.094521590640472,C,0.00102749128524231
121087,444951,347282,347285,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.0949957592899806,0.152881161001096,C,0.00153040728457602
121088,444952,347284,347286,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.0777435151372912,0.125116309857729,C,0.00128761417208344
121089,444953,347262,347260,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.174655216484363,0.281080886879584,C,0.0026228093246758
121090,444954,347259,347262,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.160912114427208,0.258963463807668,C,0.00277401419695501
121091,444955,347246,347258,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,0,O,0.270289862482683,0.434990238427807,C,0.00433882201652844
121092,444956,347247,347246,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,0,O,0.3572142075026,0.574881691322447,C,0.00518626066674146
121093,444957,347247,347252,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,0,O,0.169900629568475,0.27342910565046,C,0.00262607530909963
121094,444958,347247,347246,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,0,O,0.381791857223843,0.614435663543376,C,0.00568706068491238
121095,444959,347251,347266,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,0,O,0.443923668425336,0.714427321092945,C,0.00734626227600744
121096,444960,339869,339876,48,229,48229,TX,US,5,UP,,,,,,,,,,,,,VALENTINE,,,,,0,S,1.75021730812761,2.81670735694603,M,0.0292494310231234
121097,444961,339711,339722,48,229,48229,TX,US,5,UP,,,,,,,,,,,,,VALENTINE,,,,,0,S,1.66908747816673,2.68614129074533,M,0.0272626865354109
121098,444962,340100,340125,48,229,48229,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,S,0.999363857483923,1.6083234445055,M,0.0166099673181943
121099,444963,340398,340417,48,229,48229,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,S,0.997458270125162,1.60525669278969,M,0.0166555944633074
121100,444964,340387,340397,48,229,48229,TX,US,5,UP,,,,,,,,,,,,,VALENTINE,,,,,0,S,1.24821405178791,2.00880981258019,M,0.02038619276665
121101,444965,340622,340801,48,229,48229,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.99578277442579,1.60256023844598,M,0.0166240157083011
121102,444966,340906,340929,48,229,48229,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,S,0.459623930159733,0.739694493647973,M,0.00756520720624947
121103,444967,345476,345491,48,069,48069,TX,US,5,LBWR,,,,,,,,,,,,,,,,,,0,O,0.253125912980029,0.4073674840339,C,0.00439007874995599
121104,444968,350154,350152,48,197,48197,TX,US,5,BNSF,,,,,,,,,,,,,,,,,,0,O,0.125237993318788,0.201551416222464,C,0.00183077006292617
121105,444969,368849,368858,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,KATY EUREKA INDUSTRIAL LEAD,,,,,1,I,0.109822101265019,0.176741893222037,C,0.00182791086701336
121106,444970,368858,368867,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,KATY EUREKA INDUSTRIAL LEAD,,,,,1,I,0.199271521174476,0.320697068367152,C,0.0030806838256379
121107,444971,347270,347274,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.149909088673407,0.241255774913566,C,0.00265318384789095
121108,444972,347270,347273,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.110345533519072,0.177584277464272,C,0.00192647937812165
121109,444973,347245,347270,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.54144246771204,0.871368929495424,C,0.0095814313079201
121110,444974,347244,347245,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.183067615536817,0.294619357897199,C,0.00324010386441534
121111,444975,347244,347253,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,1.06857242501363,1.71970406016926,C,0.0159295761678579
121112,444976,347248,347253,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.664889227391545,1.07003762884248,C,0.00965352248173193
121113,444977,347249,347248,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.0584141321106466,0.0940086210447185,C,0.000847496991635316
121114,444978,347250,347249,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.0994636658565507,0.160071574007393,C,0.00144316512809496
121115,444979,347245,347250,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.217693311473213,0.350344125347798,C,0.00340628478605875
121116,444980,347257,347255,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.3029525238079,0.487555801586704,C,0.0044013731780143
121117,444981,347256,347257,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.0995837660373513,0.160264856899329,C,0.00144527055605202
121118,444982,347250,347256,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.304586949019657,0.490186159255409,C,0.00442952924576097
121119,444983,347249,347256,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.206473322647174,0.332287267536829,C,0.00301534640579972
121120,444984,347248,347257,48,065,48065,TX,US,5,BNSF,,,,,,,,,,,,,PANTEX ORDNANCE SPUR,,,,,1,I,0.248022913928679,0.399154986703609,C,0.00362129747717177
121121,444985,347518,347526,48,065,48065,TX,US,5,PNR,,,,,,,,,,,,,,,,,,0,X,0.534971406746694,0.860954745528842,C,0.00831706988322093
121122,444986,347526,347527,48,065,48065,TX,US,5,PNR,,,,,,,,,,,,EASTERN,BORGER,MAIN,,,,1,M,0.0252142012373062,0.0405784046328605,C,0.000391250206147485
121123,444987,347162,347186,48,189,48189,TX,US,5,BNSF,,,LBWR,,,,,,,,,RED RIVER,PLAINVIEW,PLAINVW-DIMMITT,,,,1,M,1.03992421405517,1.67359914154269,C,0.0180690215394923
121124,444988,347140,347141,48,189,48189,TX,US,5,BNSF,,,LBWR,,,,,,,,,RED RIVER,PLAINVIEW,PLAINVW-DIMMITT,,,,1,M,0.122044810904412,0.196412476985104,C,0.00212165406335723
121125,444989,347144,347153,48,189,48189,TX,US,5,BNSF,,,LBWR,,,,,,,,,RED RIVER,PLAINVIEW,PLAINVW-DIMMITT,,,,1,M,0.521340561327288,0.839017982364668,C,0.00906450518309885
121126,444990,347153,347158,48,189,48189,TX,US,5,BNSF,,,LBWR,,,,,,,,,RED RIVER,PLAINVIEW,PLAINVW-DIMMITT,,,,1,M,0.264974681881415,0.426436267310299,C,0.00460647376869645
121127,444991,347130,347132,48,189,48189,TX,US,5,BNSF,,,LBWR,,,,,,,,,RED RIVER,PLAINVIEW,PLAINVW-DIMMITT,,,,1,M,0.044747942383474,0.0720149766171429,C,0.000777905224748803
121128,444992,347132,347138,48,189,48189,TX,US,5,BNSF,,,LBWR,,,,,,,,,RED RIVER,PLAINVIEW,PLAINVW-DIMMITT,,,,1,M,0.271656177352428,0.437189113463292,C,0.00472394479332681
121129,444993,347457,347460,48,233,48233,TX,US,5,TXNW,,,,,,,,,,,,,,,,,,0,X,0.748531640860523,1.20464731432367,C,0.0109641990981187
121130,444994,347459,347460,48,233,48233,TX,US,5,TXNW,,,,,,,,,,,,,,,,,,0,X,0.047923811258889,0.0771260523587302,C,0.000700797669729083
121131,444995,347458,347459,48,233,48233,TX,US,5,TXNW,,,,,,,,,,,,,,,,,,0,X,0.323025621232832,0.5198603850981,C,0.00469917154636755
121132,444996,347458,347459,48,233,48233,TX,US,5,TXNW,,,,,,,,,,,,,,,,,,0,X,0.335482038260196,0.539907085195987,C,0.00495550106075836
121133,444998,346271,346278,48,303,48303,TX,US,5,BNSF,,,,,,,,,,,,,SLATON,,,,,0,O,0.466542960188156,0.750829615380278,C,0.00677301415046268
121134,444999,346334,346346,48,303,48303,TX,US,5,LBWR,,,PSC,,,,,,,,,#N\A,CRAWFORD LEAD,WEST LEAD,,,,1,I,0.0372595602794672,0.0599635697055383,C,0.000632454456162516
121135,445000,346375,346398,48,303,48303,TX,US,5,LBWR,,,PSC,,,,,,,,,#N\A,CRAWFORD LEAD,WEST LEAD,LUBBOCK (WTLC),,,1,I,0.0680351801987014,0.109492228026155,C,0.00115674761091523
121136,445001,346407,346419,48,303,48303,TX,US,5,LBWR,,,,,,,,,,,,,CRAWFORD LEAD,,LUBBOCK (WTLC),,,0,O,0.0284224239865859,0.0457415489913661,C,0.000479272287553524
121137,445002,346407,346432,48,303,48303,TX,US,5,LBWR,,,,,,,,,,,,,CRAWFORD LEAD,,LUBBOCK (WTLC),,,0,O,0.183593111243457,0.295465062951116,C,0.00274312303275232
121138,445003,346353,346593,48,303,48303,TX,US,5,LBWR,,,,,,,,,,,,,CRAWFORD LEAD,,LUBBOCK (WTLC),,,0,Y,0.615507639746753,0.990565508111615,C,0.0105054633750461
121139,445004,346353,346589,48,303,48303,TX,US,5,LBWR,,,,,,,,,,,,,CRAWFORD LEAD,,LUBBOCK (WTLC),,,0,Y,0.593339165885351,0.954888736360066,C,0.0101291991345611
121140,445005,346581,346584,48,303,48303,TX,US,5,LBWR,,,PSC,,,,,,,,,#N\A,CRAWFORD LEAD,PSC YARD,LUBBOCK (WTLC),,,1,I,0.0215065369306495,0.0346114853930899,C,0.000369088066425222
121141,445006,346593,346611,48,303,48303,TX,US,5,LBWR,,,PSC,,,,,,,,,#N\A,CRAWFORD LEAD,PSC YARD,,,,1,I,0.10251257907306,0.164978334012422,C,0.0017511251667857
121142,445009,350270,350353,48,479,48479,TX,US,5,CPRS,,,,,,,,,,,,BORDER,LAREDO,MAINLINE,,,,1,M,2.7810744795167,4.47571447859229,C,0.0446552456645438
121143,445010,350406,350488,48,479,48479,TX,US,5,CPRS,,,,,,,,,,,,BORDER,LAREDO,MAINLINE,SERRANO,,,1,M,1.54630421797257,2.48854039244964,C,0.0251577807813821
121144,445011,353555,353594,48,215,48215,TX,US,5,RVSC,,,UP,,,,,,,,,MISSION BRANCH,MISSION,#N\A,,,,1,I,0.781118140018269,1.25709030611017,C,0.0125304812015218
121145,445012,350173,350174,48,479,48479,TX,US,5,CPRS,,,UP,,,,,,,,,BORDER,LAREDO,MAINLINE,LAREDO,,,1,M,0.0438587019686485,0.0705838800287927,C,0.000636972980234631
121146,445013,350333,350313,48,479,48479,TX,US,5,UP,,,,,,,,,,,,SOUTH TEXAS,LAREDO,#N\A,,,,1,M,1.78093865597664,2.86614867266142,C,0.0261164534463794
121147,445018,352966,353113,48,013,48013,TX,US,5,UP,,,,,,,,,,,,SOUTH TEXAS,CORPUS CHRISTI,#N\A,,,,1,M,6.60067126381899,10.6227719399434,C,0.0975642853523446
121148,445019,346611,346638,48,303,48303,TX,US,5,LBWR,,,PSC,,,,,,,,,,CRAWFORD LEAD,,,,,1,I,0.205526137819317,0.330762918268527,C,0.00348437718403146
121149,445020,346256,346334,48,303,48303,TX,US,5,LBWR,,,PSC,,,,,,,,,#N\A,CRAWFORD LEAD,WEST LEAD,,,,1,I,0.218041659503789,0.350904738281942,C,0.00372539326175656
121150,445021,346348,346629,48,303,48303,TX,US,5,BNSF,,,PSC,,,,,,,,,#N\A,CRAWFORD LEAD,84 LEAD,,,,1,I,1.12924852624516,1.81735297492745,C,0.0185877656976587
121151,445022,346674,346743,48,303,48303,TX,US,5,BNSF,,,PSC,,,,,,,,,#N\A,CRAWFORD LEAD,380 LEAD,,,,1,I,0.828550657807046,1.33342569668922,C,0.0135553725750205
121152,445023,346743,346798,48,303,48303,TX,US,5,BNSF,,,,,,,,,,,,#N\A,CRAWFORD LEAD,380 LEAD,,,,1,I,0.723504600199176,1.16437011604318,C,0.0123782616534502
121153,445024,346387,346634,48,303,48303,TX,US,5,BNSF,,,,,,,,,,,,#N\A,CRAWFORD LEAD,ASHER LEAD,,,,1,I,0.740603152483224,1.19188762360521,C,0.0128276540712061
121154,445025,346695,346748,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,,,,0,O,0.456505638974336,0.734676080401675,C,0.00806302041576873
121155,445026,346680,346686,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,,,,0,O,0.0453823318205517,0.0730359294932729,C,0.000802128310586047
121156,445027,346686,346695,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,,,,0,O,0.0737536007742819,0.118695152274791,C,0.00130357387381281
121157,445028,346530,346537,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,RED RIVER VALLEY,,AMARILLO,,,0,Y,0.0217424696964841,0.0349911831335848,C,0.000384102311699239
121158,445029,346542,346594,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,RED RIVER VALLEY,,,,,0,O,0.198436047657089,0.319352501385654,C,0.00350600777722768
121159,445030,346594,346680,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,,,,0,O,0.522190958280051,0.840386566335382,C,0.00922946467890143
121160,445031,346109,346127,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,,,,,,0,X,0.172837063139161,0.278154846850324,C,0.00297659662408776
121161,445032,346538,346663,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,RED RIVER VALLEY,,AMARILLO,,,0,Y,0.63147686191024,1.01626553138514,C,0.0111100770886196
121162,445033,346748,346759,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,BOISE CITY,,,,,0,O,0.0994364951276111,0.160027846870344,C,0.00173366529603513
121163,445034,346759,346770,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,BOISE CITY,,,,,0,O,0.0957124404439912,0.154034549822994,C,0.00165343902550815
121164,445035,346786,346776,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,BOISE CITY,,,,,0,O,0.536603629519342,0.863581558708293,C,0.00818531791130343
121165,445036,346770,346776,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,BOISE CITY,,,,,0,O,0.0345832379821677,0.0556564378600494,C,0.000576328458061526
121166,445037,346698,346696,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,BOISE CITY,,AMARILLO,,,0,X,0.200960214098748,0.323414761628059,C,0.00292232909122341
121167,445038,346696,346721,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,BOISE CITY,,,,,0,O,0.291436038372718,0.469021777782459,C,0.00456213718756669
121168,445039,346686,346696,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,BOISE CITY,,,,,0,O,0.0969506654953807,0.156027283865566,C,0.00161861623757118
121169,445040,346579,346650,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,RED RIVER VALLEY,,AMARILLO,,,0,Y,0.445515813480843,0.716989635309785,C,0.00784119290513928
121170,445041,346614,346695,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,AMARILLO,,,0,Y,0.545750437755896,0.878301949103722,C,0.00964016450381541
121171,445042,346594,346614,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,AMARILLO,,,0,Y,0.0979767036728537,0.157678535552756,C,0.00172361690720877
121172,445043,347095,347128,48,189,48189,TX,US,5,BNSF,,,PTC,,,,,,,,,,PLAINVIEW,,PLAINVIEW,,,1,M,0.306472718303078,0.493221016806783,C,0.00530111269057912
121173,445044,347007,347015,48,189,48189,TX,US,5,BNSF,,,,,,,,,,,,,PLAINVIEW,,,,,0,O,0.239536506798614,0.385497410992131,C,0.00389140416464718
121174,445045,347015,347022,48,189,48189,TX,US,5,BNSF,,,,,,,,,,,,,PLAINVIEW,,,,,0,O,0.0951386826237154,0.153111174270729,C,0.00158003280199536
121175,445046,347015,347040,48,189,48189,TX,US,5,BNSF,,,,,,,,,,,,,PLAINVIEW,,,,,0,O,0.478651817948669,0.770316971938726,C,0.00774253688374438
121176,445047,347036,347040,48,189,48189,TX,US,5,BNSF,,,,,,,,,,,,,PLAINVIEW,,,,,0,O,0.211563608515794,0.340479304941852,C,0.00311835804460682
121177,445048,346901,346940,48,189,48189,TX,US,5,BNSF,,,,,,,,,,,,,PLAINVIEW,,,,,0,O,0.595285766319342,0.958021492354421,C,0.00962278881627653
121178,445049,346966,346977,48,189,48189,TX,US,5,BNSF,,,,,,,,,,,,,,,,,,0,O,0.286034690617889,0.460329133796023,C,0.00458859184952061
121179,445051,345035,345040,48,219,48219,TX,US,5,XXXX,,,,,,,,,,,,,,,,,,0,R,0.185791394065649,0.299002863296914,C,0.00285968831843716
121180,445052,345034,345035,48,219,48219,TX,US,5,XXXX,,,,,,,,,,,,,,,,,,0,R,0.0780822770917666,0.125661495466963,C,0.00113304834216285
121181,445053,345044,345045,48,219,48219,TX,US,5,XXXX,,,,,,,,,,,,,,,,,,0,R,0.103032353021567,0.165814830770802,C,0.00149525690171827
121182,445054,345036,345035,48,219,48219,TX,US,5,XXXX,,,,,,,,,,,,,,,,,,0,R,0.704072045776732,1.13309638863129,C,0.0102658357649665
121183,445055,346539,346555,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,AMARILLO,,,1,M,0.263494635467935,0.424054358731226,C,0.00417784043215024
121184,445056,346606,346667,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.408473308537901,0.657375383006386,C,0.00719220317413144
121185,445057,346554,346597,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.192482117554546,0.309770560534825,C,0.00318756365865955
121186,445058,346554,346504,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.554380434765101,0.892190610787829,C,0.00822742070587403
121187,445059,346552,346536,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.352854257272034,0.56786501754524,C,0.00517953316248137
121188,445060,346522,346527,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.0207577285606006,0.0334063927254167,C,0.000320629250563289
121189,445061,346522,346517,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.0603239897599249,0.0970822451406869,C,0.00090927006765553
121190,445062,346544,346556,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.0944419956590346,0.151989963041819,C,0.00148839585982283
121191,445063,346500,346451,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.406690807536665,0.654506719977727,C,0.00593477110561498
121192,445064,346513,346483,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.359988369075809,0.5793462805345,C,0.00524922834325798
121193,445065,346464,346349,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.831320401797674,1.33788317647703,C,0.0123059612298328
121194,445066,346470,346351,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.825322426512097,1.32823035163339,C,0.0122122851184715
121195,445067,346478,346451,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.154361027479246,0.248420490248541,C,0.00226140635559525
121196,445068,346335,346329,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,SOUTH AMARILLO,,,0,Y,0.0451428035841454,0.0726504453922136,C,0.000668292838516053
121197,445069,346675,346687,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,KANSAS,RED RIVER VALLEY,EASTRN-E CLOVIS,AMARILLO,,,1,M,0.0969191969790855,0.15597664009639,C,0.00170596036897999
121198,445070,346727,346804,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,RED RIVER VALLEY,,,,,0,O,1.03244120517989,1.66155638202179,C,0.0181512602445848
121199,445071,346706,346757,48,375,48375,TX,US,5,BNSF,,,UP,,,,,,,,,KANSAS,RED RIVER VALLEY,PULLMN-AMARILLO,AMARILLO,,,1,M,0.508244920882913,0.817942549838491,C,0.0089045893848295
121200,445072,346757,346796,48,375,48375,TX,US,5,BNSF,,,UP,,,,,,,,,KANSAS,RED RIVER VALLEY,PULLMN-AMARILLO,,,,1,M,0.53197163710201,0.856127074594446,C,0.00930669810360403
121201,445073,346757,346793,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,RED RIVER VALLEY,,,,,0,O,0.377100639596619,0.606885865502713,C,0.00660441446231095
121202,445074,346796,346835,48,375,48375,TX,US,5,BNSF,,,UP,,,,,,,,,KANSAS,RED RIVER VALLEY,PULLMN-AMARILLO,,,,1,M,0.824075439657007,1.3262235168064,C,0.0143988697892873
121203,445075,346684,346728,48,375,48375,TX,US,5,BNSF,,,,,,,,,,,,,RED RIVER VALLEY,,,,,0,O,0.365351264995372,0.587977042166796,C,0.00628793718178324
121204,445076,344582,344578,48,475,48475,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.292544384076399,0.470805490858031,C,0.00450369833726134
121205,445077,344576,344577,48,475,48475,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.047539779735875,0.0765080122952766,C,0.000699717945557218
121206,445078,344577,344579,48,475,48475,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.257245367112502,0.413997116084535,C,0.00379465268140515
121207,445079,344577,344579,48,475,48475,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.263078251398155,0.423384252186617,C,0.00390362533434317
121208,445080,345932,345937,48,381,48381,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,,,,0,O,0.26596403482251,0.428028479714357,C,0.0046592309682284
121209,445081,345916,345923,48,381,48381,TX,US,5,BNSF,,,,,,,,,,,,,HEREFORD,,,,,0,O,0.17951959611836,0.288909362714231,C,0.00309400700308211
121210,445085,346828,346840,48,437,48437,TX,US,5,BNSF,,,,,,,,,,,,,PLAINVIEW,,,,,0,O,0.279081339305128,0.449138777200227,C,0.00476899082333237
121211,445086,347523,347539,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.469892748315058,0.756220587585524,C,0.00793096381620655
121212,445087,347523,347538,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.366963196423481,0.59057119952735,C,0.0062090633245093
121213,445088,347521,347523,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.066813263986032,0.107525740567818,C,0.00113878025665275
121214,445089,347516,347521,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.27844738731685,0.448118528331106,C,0.00436013852218977
121215,445090,347508,347521,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.543695106925537,0.874994208148388,C,0.0091610921694398
121216,445091,347513,347516,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.196783044437434,0.316692245251608,C,0.00289556734535598
121217,445092,347514,347516,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.310187688635321,0.499199693978509,C,0.0045457077326772
121218,445093,347511,347523,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.513967501659107,0.827152169294413,C,0.00866346905361355
121219,445094,347505,347507,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.0741762927188311,0.119375410380115,C,0.0012637957314524
121220,445095,347502,347505,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.0782169666406388,0.125878257717828,C,0.0013327029244374
121221,445096,347501,347505,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.082237337207724,0.132348429908087,C,0.00140472355920528
121222,445097,347500,347507,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.170938428873254,0.275099285075167,C,0.00286567812142664
121223,445098,347424,347444,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,BIG SPRING,,,0,Y,0.848117789239176,1.36491600523734,C,0.0140542107642911
121224,445099,347444,347446,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,BIG SPRING,,,0,Y,0.0696588422842705,0.112105264087665,C,0.00118227742802157
121225,445100,347425,347430,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.155039578992978,0.249512515239906,C,0.00257947621781964
121226,445101,347425,347430,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.160937605703619,0.259004488122461,C,0.00265714165019357
121227,445102,347423,347425,48,227,48227,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.213347656743429,0.343350457995013,C,0.00340797383768987
121228,445103,347394,347400,48,227,48227,TX,US,5,BSR,,,,,,,,,,,,,,,,,,0,O,0.204509052478627,0.329126074804313,C,0.00323062655128627
121229,445104,347400,347396,48,227,48227,TX,US,5,BSR,,,,,,,,,,,,#N\A,,AIRPARK LINE,,,,1,I,0.203126990277917,0.326901856845537,C,0.00304777404859062
121230,445105,347391,347396,48,227,48227,TX,US,5,BSR,,,,,,,,,,,,#N\A,,AIRPARK LINE,,,,1,I,0.182959157276872,0.294444810898212,C,0.00309507392942654
