OBJECTID,FRANODEID,COUNTRY,STATE,STFIPS,CTYFIPS,STCYFIPS,FRADISTRCT,PASSNGR,PASSNGRSTN,BNDRY,x,y
56219,339235,US,TX,48,141,48141,5,,,0,-106.380364857145,31.7462254639673
56220,339236,US,TX,48,141,48141,5,,,0,-106.380100420074,31.7460006846025
56221,339237,US,TX,48,141,48141,5,,,0,-106.379980088047,31.7614010371583
56223,339238,US,TX,48,141,48141,5,,,0,-106.379719515529,31.7681066853491
56224,339239,US,TX,48,141,48141,5,,,0,-106.379431286579,31.7695532186375
56229,339240,US,TX,48,141,48141,5,,,0,-106.37804455458,31.7637466159193
56234,339243,US,TX,48,141,48141,5,,,0,-106.377449846506,31.9224186247487
56235,339244,US,TX,48,141,48141,5,,,0,-106.377230926173,31.9168075104788
56236,339245,US,TX,48,141,48141,5,,,0,-106.376972522188,31.917530450788
56237,339246,US,TX,48,141,48141,5,,,0,-106.376906723288,31.7658584979714
56238,339247,US,TX,48,141,48141,5,,,0,-106.37681621443,31.7622208852965
56240,339249,US,TX,48,141,48141,5,,,0,-106.376560000538,31.7434700002469
56241,339250,US,TX,48,141,48141,5,,,0,-106.375514604092,31.7652594123423
56243,339251,US,TX,48,141,48141,5,,,0,-106.375310719761,31.9201734240909
56257,339253,US,TX,48,141,48141,5,,,0,-106.37333128293,31.7402467274069
56268,339255,US,TX,48,141,48141,5,,,0,-106.36972296064,31.9286350532139
56274,339257,US,TX,48,141,48141,5,,,0,-106.363338571033,31.9579552818193
56275,339258,US,TX,48,141,48141,5,,,0,-106.360871248393,31.9559116863645
56276,339259,US,TX,48,141,48141,5,,,0,-106.360560929869,31.9650488173791
56277,339260,US,TX,48,141,48141,5,,,0,-106.360543690301,31.9638247858228
56278,339261,US,TX,48,141,48141,5,,,0,-106.360388531488,31.9598682363442
56281,339263,US,TX,48,141,48141,5,,,0,-106.358569725109,31.957471894998
56282,339264,US,TX,48,141,48141,5,,,0,-106.354664894994,31.9561185648234
56285,339267,US,TX,48,141,48141,5,,,0,-106.352673754014,31.9574547035418
56287,339269,US,TX,48,141,48141,5,,,0,-106.350904001937,31.9582811748109
56318,339291,US,TX,48,141,48141,5,,,0,-106.326129045815,31.700063406828
56320,339293,US,TX,48,141,48141,5,,,0,-106.324032272839,32.0005826549198
56330,339303,US,TX,48,141,48141,5,,,0,-106.319814512798,31.6946839568316
56380,339331,US,TX,48,141,48141,5,,,0,-106.278632446052,31.648925544328
56419,339344,US,TX,48,141,48141,5,,,0,-106.228050551903,31.591795845453
56465,339379,US,TX,48,141,48141,5,,,0,-106.157673919346,31.5032541810877
56526,339430,US,TX,48,141,48141,5,,,0,-106.096101292206,31.4515772559052
56559,339454,US,TX,48,141,48141,5,,,0,-106.073654382126,31.4351016274475
56754,339521,US,TX,48,141,48141,5,,,3,-105.982480734747,31.3996873331447
56832,339580,US,TX,48,229,48229,5,,,0,-105.944032836994,31.3855706306922
56849,339593,US,TX,48,229,48229,5,,,0,-105.919563159846,31.3661233558941
56940,339661,US,TX,48,229,48229,5,,,0,-105.843774694233,31.3000590985518
57004,339711,US,TX,48,229,48229,5,,,0,-105.793037568508,31.2434651798561
57026,339722,US,TX,48,229,48229,5,,,0,-105.768706738564,31.2317143221775
57174,339762,US,TX,48,229,48229,5,,,0,-105.652977326686,31.2588970183574
57206,339787,US,TX,48,229,48229,5,,,0,-105.626090891268,31.258239858811
57403,339869,US,TX,48,229,48229,5,,,0,-105.563054268032,31.266751124363
57569,339876,US,TX,48,229,48229,5,,,0,-105.534800443139,31.2723356037855
57677,339919,US,TX,48,229,48229,5,,,0,-105.491566868626,31.2520652163811
57700,339931,US,TX,48,229,48229,5,,,0,-105.47405157381,31.2325864749645
57789,339969,US,TX,48,229,48229,5,,,0,-105.395367974581,31.1849877656476
57845,340014,US,TX,48,229,48229,5,,,0,-105.361635597858,31.1769375991979
57859,340024,US,TX,48,229,48229,5,,,0,-105.35763796908,31.1759567960383
57956,340100,US,TX,48,229,48229,5,,,0,-105.288267976952,31.155540910596
57984,340125,US,TX,48,229,48229,5,,,0,-105.272419751386,31.1508514200804
58382,340387,US,TX,48,229,48229,5,,,0,-105.15261672763,31.0788898193022
58416,340397,US,TX,48,229,48229,5,,,0,-105.134278417012,31.070107915332
58418,340398,US,TX,48,229,48229,5,,,0,-105.133603906201,31.1101986499157
58467,340417,US,TX,48,229,48229,5,,,0,-105.11744798609,31.1061662901725
58754,340622,US,TX,48,229,48229,5,,,0,-105.013454638497,31.0802104353798
58849,340716,US,TX,48,229,48229,5,,,0,-105.003738848456,31.0777946320108
58935,340801,US,TX,48,229,48229,5,,,0,-104.997325667845,31.0762000143547
59047,340906,US,TX,48,229,48229,5,,,0,-104.968574285879,31.0690510692943
59070,340929,US,TX,48,229,48229,5,,,0,-104.961581856302,31.0664040532318
59263,341098,US,TX,48,109,48109,5,,,3,-104.908811422677,31.0567285531749
59269,341101,US,TX,48,109,48109,5,,,3,-104.907299183457,30.938709119281
59297,341125,US,TX,48,109,48109,5,,,0,-104.89930266197,30.9437958105513
59439,341259,US,TX,48,109,48109,5,,,0,-104.871367192828,30.9524808041525
59682,341481,US,TX,48,109,48109,5,,,0,-104.829318788127,31.0407999062537
59738,341528,US,TX,48,109,48109,5,,,0,-104.818794513432,31.0416830647579
59990,341757,US,TX,48,109,48109,5,,,0,-104.77549937827,30.8751523291308
60102,341852,US,TX,48,109,48109,5,,,3,-104.724429850738,30.7689319008794
60240,341902,US,TX,48,243,48243,5,,,0,-104.703447357166,30.7500398992023
60283,341939,US,TX,48,109,48109,5,,,0,-104.687335610811,31.0526246289739
60299,341953,US,TX,48,243,48243,5,,,0,-104.681321414238,30.7326426356934
60307,341961,US,TX,48,109,48109,5,,,0,-104.674967677844,31.0536521051603
60567,342041,US,TX,48,243,48243,5,,,0,-104.629470557224,30.6917987357096
61046,342261,US,TX,48,109,48109,5,,,0,-104.568298028932,31.062465625428
61096,342269,US,TX,48,109,48109,5,,,0,-104.55575468733,31.063497392993
61222,342341,US,TX,48,243,48243,5,,,0,-104.506398881255,30.5947513018762
61269,342361,US,TX,48,243,48243,5,,,0,-104.490317531194,30.5820656829745
61371,342434,US,TX,48,109,48109,5,,,0,-104.408049335079,31.077228539227
61373,342436,US,TX,48,243,48243,5,,,0,-104.407812507729,30.5168021498442
61378,342441,US,TX,48,243,48243,5,,,3,-104.403953576136,30.5137428754083
61379,342442,US,TX,48,243,48243,5,,,3,-104.403716278069,30.5137332921389
61403,342462,US,TX,48,377,48377,5,,,0,-104.386644735732,30.5000208122003
61426,342482,US,TX,48,109,48109,5,,,0,-104.37874917051,31.0772484554515
61427,342483,US,TX,48,377,48377,5,,,0,-104.378287000771,29.5456830002828
61429,342485,US,TX,48,377,48377,5,,,2,-104.377810999672,29.5430699995606
61431,342487,US,TX,48,377,48377,5,,,0,-104.37711489965,29.552039200349
61452,342503,US,TX,48,377,48377,5,,,0,-104.357901900338,29.5559532006002
61457,342505,US,TX,48,377,48377,5,,,0,-104.356564899073,29.5559771996134
61462,342510,US,TX,48,377,48377,5,,,0,-104.351267899457,29.5559811997089
61471,342519,US,TX,48,377,48377,5,,,0,-104.347099899795,29.555984199585
61478,342526,US,TX,48,377,48377,5,,,0,-104.346080899445,29.5556263002156
61480,342528,US,TX,48,377,48377,5,,,0,-104.345028900383,29.5560092003726
61485,342533,US,TX,48,377,48377,5,,,0,-104.342967899219,29.5559700902424
61501,342548,US,TX,48,377,48377,5,,,0,-104.337451900219,29.5595988996489
61502,342549,US,TX,48,377,48377,5,,,0,-104.33739990034,29.5608829003497
61519,342564,US,TX,48,377,48377,5,,,0,-104.334409900138,29.5559471992832
61591,342615,US,TX,48,377,48377,5,,,0,-104.303431161595,30.4339601212978
61635,342646,US,TX,48,377,48377,5,,,0,-104.283582711119,30.4181809328133
61703,342693,US,TX,48,109,48109,5,,,0,-104.229125555802,31.0679679522524
61736,342719,US,TX,48,109,48109,5,,,0,-104.213530774621,31.0675417667069
61802,342758,US,TX,48,377,48377,5,,,0,-104.187519985501,30.3606433607863
61845,342779,US,TX,48,243,48243,5,,,3,-104.179148076024,31.0636747818026
61866,342795,US,TX,48,377,48377,5,,,0,-104.161610361055,30.3501240700386
61935,342855,US,TX,48,243,48243,5,,,0,-104.120011347558,31.0950705340536
61937,342857,US,TX,48,243,48243,5,,,3,-104.119776191074,31.0956811045378
61939,342858,US,TX,48,243,48243,5,,,3,-104.11966086985,31.095782570134
61943,342861,US,TX,48,109,48109,5,,,0,-104.113877392981,31.1076175957294
61969,342883,US,TX,48,109,48109,5,,,3,-104.100221100726,31.1343752349469
61994,342905,US,TX,48,389,48389,5,,,0,-104.080695317914,31.1546297050134
61999,342908,US,TX,48,389,48389,5,,,0,-104.076887937939,31.1559942476884
62019,342923,US,TX,48,389,48389,5,,,0,-104.064286096249,31.1605106761823
62020,342924,US,TX,48,377,48377,5,,,0,-104.064044899494,29.7431552007211
62025,342928,US,TX,48,377,48377,5,,,0,-104.061854900256,29.748447200219
62164,343001,US,TX,48,377,48377,5,,,0,-104.025820043544,30.3095384147315
62190,343014,US,TX,48,377,48377,5,,,0,-104.0187818996,29.869399199592
62193,343016,US,TX,48,377,48377,5,,,0,-104.017791900461,29.8632541993887
62211,343022,US,TX,48,377,48377,5,,,0,-104.007498423624,30.3129419126073
62225,343031,US,TX,48,377,48377,5,,,0,-103.998976900634,29.989109200686
62228,343032,US,TX,48,377,48377,5,,,0,-103.996693900611,29.992527199984
62229,343033,US,TX,48,377,48377,5,,,0,-103.996264900266,30.1886822006455
62244,343041,US,TX,48,377,48377,5,,,0,-103.990014899525,30.1900692001519
62250,343045,US,TX,48,377,48377,5,,,0,-103.987196598814,30.3024588262148
62273,343059,US,TX,48,389,48389,5,,,0,-103.947321537687,31.199300671057
62358,343123,US,TX,48,389,48389,5,,,0,-103.923612862044,31.2173806392846
62530,343237,US,TX,48,377,48377,5,,,0,-103.837399103504,30.2711741450067
62584,343271,US,TX,48,377,48377,5,,,0,-103.820346900099,30.2733611990722
62590,343276,US,TX,48,377,48377,5,,,0,-103.81834174001,30.2774853913748
62592,343277,US,TX,48,377,48377,5,,,0,-103.817324114083,30.2783411096214
62608,343285,US,TX,48,377,48377,5,,,0,-103.810045163253,30.2799568159478
62613,343288,US,TX,48,389,48389,5,,,0,-103.807152476647,31.3024268087459
62637,343306,US,TX,48,377,48377,5,,,3,-103.800145424293,30.3109105331211
62661,343319,US,TX,48,389,48389,5,,,0,-103.790553977257,31.3134802378311
62689,343336,US,TX,48,389,48389,5,,,0,-103.778176182585,31.3216942413402
62693,343340,US,TX,48,389,48389,5,,,0,-103.776923208834,31.3224498416217
62751,343374,US,TX,48,389,48389,5,,,0,-103.739084905137,30.9813207798474
62766,343380,US,TX,48,389,48389,5,,,0,-103.729220014522,30.9999799306687
62782,343389,US,TX,48,389,48389,5,,,0,-103.719798303261,31.3505025601639
62788,343393,US,TX,48,43,48043,5,,,0,-103.716939519073,30.3520768956623
62810,343406,US,TX,48,43,48043,5,,,0,-103.689447440389,30.3522935654429
62831,343427,US,TX,48,43,48043,5,,,0,-103.681450433812,30.3510980284099
62832,343428,US,TX,48,43,48043,5,,,0,-103.680948971763,30.351320915873
62843,343438,US,TX,48,43,48043,5,,,0,-103.673453708408,30.3545905266174
62845,343439,US,TX,48,43,48043,5,,,0,-103.6729017287,30.3737661447239
62846,343440,US,TX,48,43,48043,5,,,0,-103.672728617057,30.3712634370072
62847,343441,US,TX,48,43,48043,5,,,0,-103.672555504515,30.3679545220727
62848,343442,US,TX,48,43,48043,5,,,0,-103.672337878654,30.3651105353939
62849,343443,US,TX,48,43,48043,5,,,0,-103.672125198019,30.3620785996983
62874,343456,US,TX,48,43,48043,5,A,Alpine,0,-103.663457220892,30.3564544831452
62877,343459,US,TX,48,43,48043,5,,,0,-103.661022149567,30.357162852395
62885,343464,US,TX,48,389,48389,5,,,0,-103.658630499209,31.0448787004556
62892,343469,US,TX,48,43,48043,5,,,0,-103.657296903457,30.3581514257471
62905,343476,US,TX,48,389,48389,5,,,0,-103.654106000431,31.0473934000234
62923,343487,US,TX,48,389,48389,5,,,0,-103.650803900346,31.0492385991628
62927,343489,US,TX,48,389,48389,5,,,0,-103.647946901112,31.0508204995586
62932,343494,US,TX,48,389,48389,5,,,0,-103.646183923231,31.3759709262713
62971,343522,US,TX,48,389,48389,5,,,0,-103.632021484211,31.3808704201349
63038,343564,US,TX,48,389,48389,5,,,0,-103.593392887643,31.1298193087747
63041,343567,US,TX,48,43,48043,5,,,0,-103.590532357131,30.4847295474402
63054,343571,US,TX,48,389,48389,5,,,0,-103.584039200409,31.1666273005476
63056,343573,US,TX,48,389,48389,5,,,0,-103.583779700479,31.1676549995529
63060,343575,US,TX,48,389,48389,5,,,0,-103.582220000567,31.1738899996179
63068,343578,US,TX,48,389,48389,5,,,0,-103.577361900731,31.1932709001554
63073,343581,US,TX,48,389,48389,5,,,0,-103.576412900702,31.1970739003409
63100,343595,US,TX,48,389,48389,5,,,0,-103.555734138307,31.2794132995266
63131,343619,US,TX,48,389,48389,5,,,0,-103.545729534513,31.410723089041
63146,343631,US,TX,48,389,48389,5,,,0,-103.53864097442,31.4131736613425
63164,343646,US,TX,48,389,48389,5,,,0,-103.531983495171,31.3679680277189
63167,343649,US,TX,48,389,48389,5,,,0,-103.530811184742,31.3613306774843
63169,343651,US,TX,48,389,48389,5,,,0,-103.5298629914,31.3653820472825
63170,343652,US,TX,48,389,48389,5,,,0,-103.52965460022,31.3663690213251
63173,343653,US,TX,48,43,48043,5,,,0,-103.528760551934,30.3708213951442
63180,343655,US,TX,48,389,48389,5,,,0,-103.526932213531,31.3782171288255
63181,343656,US,TX,48,389,48389,5,,,0,-103.526104700762,31.3817944027176
63184,343658,US,TX,48,389,48389,5,,,0,-103.523941097621,31.3912073689113
63185,343659,US,TX,48,389,48389,5,,,0,-103.523150518187,31.39462410901
63187,343661,US,TX,48,389,48389,5,,,0,-103.522333670218,31.4184203743393
63188,343662,US,TX,48,389,48389,5,,,0,-103.522199685595,31.4188490869467
63192,343663,US,TX,48,389,48389,5,,,0,-103.521745932172,31.4006931477905
63194,343664,US,TX,48,389,48389,5,,,0,-103.521018497116,31.4188938374278
63196,343665,US,TX,48,389,48389,5,,,0,-103.520639662289,31.4054733609754
63197,343666,US,TX,48,389,48389,5,,,0,-103.520545035554,31.4190458110521
63199,343668,US,TX,48,389,48389,5,,,0,-103.519411061628,31.4108566635809
63200,343669,US,TX,48,389,48389,5,,,0,-103.519247396668,31.4118328152436
63202,343671,US,TX,48,389,48389,5,,,0,-103.518024790465,31.4172747916818
63204,343672,US,TX,48,389,48389,5,,,0,-103.517822040705,31.4181948964872
63209,343675,US,TX,48,389,48389,5,,,0,-103.515321200124,31.4208506004252
63223,343686,US,TX,48,389,48389,5,,,0,-103.505536778796,31.4246006715525
63228,343689,US,TX,48,389,48389,5,,,0,-103.502431799627,31.4253306997519
63232,343692,US,TX,48,389,48389,5,,,0,-103.501247024175,31.4260813798806
63238,343695,US,TX,48,389,48389,5,,,0,-103.498197504297,31.4271339922466
63239,343696,US,TX,48,389,48389,5,,,0,-103.496634599196,31.427297400714
63282,343711,US,TX,48,475,48475,5,,,3,-103.467585078066,31.4371222711624
63283,343712,US,TX,48,43,48043,5,,,0,-103.465532674678,30.3197686757784
63296,343718,US,TX,48,43,48043,5,,,0,-103.454527732136,30.2938703557174
63358,343755,US,TX,48,475,48475,5,,,0,-103.390991444379,31.4583834931887
63364,343760,US,TX,48,43,48043,5,,,0,-103.387902166863,30.2416528378416
63374,343765,US,TX,48,475,48475,5,,,0,-103.379989238105,31.4614317737251
63385,343768,US,TX,48,43,48043,5,,,0,-103.370482999868,30.6103643991698
63390,343771,US,TX,48,43,48043,5,,,0,-103.366257100192,30.6112341009967
63398,343775,US,TX,48,43,48043,5,,,3,-103.362469999685,30.6120000003571
63399,343776,US,TX,48,43,48043,5,,,0,-103.362089585621,30.2309093160644
63501,343846,US,TX,48,475,48475,5,,,0,-103.308736426549,31.4811384720341
63528,343870,US,TX,48,43,48043,5,,,0,-103.292563540856,30.2137823175516
63540,343882,US,TX,48,475,48475,5,,,0,-103.285624429884,31.4876139660617
63549,343887,US,TX,48,475,48475,5,,,0,-103.281197136905,31.488835873368
63551,343889,US,TX,48,475,48475,5,,,0,-103.277761118673,31.4896862536866
63598,343926,US,TX,48,43,48043,5,,,0,-103.259327330615,30.20850232897
63612,343938,US,TX,48,43,48043,5,,,0,-103.247154816257,30.2061800239869
63613,343939,US,TX,48,43,48043,5,,,0,-103.242496914965,30.2052913771803
63701,344023,US,TX,48,43,48043,5,,,0,-103.217354736537,30.203101794838
63925,344239,US,TX,48,371,48371,5,,,0,-103.173195900874,30.6919432009388
63943,344254,US,TX,48,475,48475,5,,,0,-103.157186996348,31.5228444566123
64005,344311,US,TX,48,495,48495,5,,,1,-103.13358673119,32.000297513667
64014,344319,US,TX,48,475,48475,5,,,0,-103.126889473642,31.5311556501054
64035,344338,US,TX,48,43,48043,5,,,0,-103.117233060445,30.2040543115512
64041,344343,US,TX,48,495,48495,5,,,0,-103.11466439706,31.9244687329446
64058,344359,US,TX,48,495,48495,5,,,0,-103.105166454764,31.8523934789549
64065,344366,US,TX,48,495,48495,5,,,0,-103.102190861742,31.860210683616
64096,344394,US,TX,48,43,48043,5,,,0,-103.088985853441,30.2030616395862
64133,344423,US,TX,48,3,48003,5,,,1,-103.064614298373,32.4498803227284
64157,344446,US,TX,48,3,48003,5,,,0,-103.046696090287,32.4375003422789
64161,344450,US,TX,48,369,48369,5,,,1,-103.04361119116,34.3886161160298
64162,344451,US,TX,48,369,48369,5,,,1,-103.0436078108,34.3887266331063
64164,344453,US,TX,48,369,48369,5,,,0,-103.042409486957,34.3892842764617
64166,344455,US,TX,48,111,48111,5,,,1,-103.041479756689,36.3874815753607
64167,344456,US,TX,48,369,48369,5,,,0,-103.041199314335,34.3897836608618
64168,344457,US,TX,48,111,48111,5,,,0,-103.040543727434,36.3868309781011
64170,344459,US,TX,48,369,48369,5,,,0,-103.039672205302,34.3921331996628
64172,344460,US,TX,48,369,48369,5,,,0,-103.039068810519,34.3895741566381
64173,344461,US,TX,48,369,48369,5,,,0,-103.038309620916,34.3918771531445
64174,344462,US,TX,48,369,48369,5,,,0,-103.037444776859,34.3930508740024
64176,344464,US,TX,48,43,48043,5,,,0,-103.037247576891,30.1531490835467
64178,344466,US,TX,48,369,48369,5,,,0,-103.036130016982,34.3899633160832
64179,344467,US,TX,48,369,48369,5,,,0,-103.035974086517,34.3940951366941
64183,344471,US,TX,48,369,48369,5,,,0,-103.03456020204,34.3898926982415
64184,344472,US,TX,48,369,48369,5,,,0,-103.03429013433,34.3954680367349
64185,344473,US,TX,48,369,48369,5,,,0,-103.03410157346,34.3953225754989
64186,344474,US,TX,48,369,48369,5,,,0,-103.034028783871,34.3897204848107
64188,344475,US,TX,48,369,48369,5,,,0,-103.033032684273,34.389823983263
64198,344479,US,TX,48,369,48369,5,,,0,-103.02702315894,34.4004507273193
64200,344481,US,TX,48,111,48111,5,,,0,-103.026353060654,36.3769553879586
64204,344483,US,TX,48,111,48111,5,,,0,-103.025346103119,36.3762545974436
64210,344485,US,TX,48,475,48475,5,,,0,-103.024074142576,31.5592799042384
64211,344486,US,TX,48,371,48371,5,,,0,-103.023904899078,30.7907757996654
64219,344491,US,TX,48,111,48111,5,,,0,-103.017595755953,36.3708608034892
64225,344494,US,TX,48,475,48475,5,,,0,-103.014492178156,31.5618995820804
64232,344497,US,TX,48,43,48043,5,,,0,-103.009059115215,30.1378402229837
64235,344499,US,TX,48,475,48475,5,,,0,-103.008842180159,31.563444272626
64245,344507,US,TX,48,475,48475,5,,,3,-103.004174538434,31.6512931731524
64249,344511,US,TX,48,475,48475,5,,,0,-103.003011729486,31.5650383001915
64253,344515,US,TX,48,475,48475,5,,,0,-103.000071586681,31.5658421242352
64317,344539,US,TX,48,475,48475,5,,,0,-102.978109750684,31.6339619304952
64321,344543,US,TX,48,475,48475,5,,,0,-102.976983278589,31.63345286907
64345,344565,US,TX,48,475,48475,5,,,0,-102.970924175236,31.6298904640298
64349,344569,US,TX,48,475,48475,5,,,0,-102.96937520031,31.6281540714189
64361,344576,US,TX,48,475,48475,5,,,0,-102.964533424659,31.5864378884494
64362,344577,US,TX,48,475,48475,5,,,0,-102.964308731752,31.5857752284303
64363,344578,US,TX,48,475,48475,5,,,0,-102.963800017603,31.575758654103
64364,344579,US,TX,48,475,48475,5,,,0,-102.96300293796,31.5822139747413
64367,344582,US,TX,48,475,48475,5,,,0,-102.961771560606,31.5790070657099
64368,344583,US,TX,48,475,48475,5,,,0,-102.956673903439,31.5820577793498
64370,344585,US,TX,48,369,48369,5,,,0,-102.955667239654,34.4511602068301
64388,344597,US,TX,48,205,48205,5,,,0,-102.94018387562,35.7227713695025
